988225775	20210602223000	20210602231500	1	yakimaherald.com	https://www.yakimaherald.com/news/business/national/explainer-why-ransomware-is-so-dangerous-and-hard-to-stop/article_6a6f9df4-b247-5e24-b8df-ab8715be1725.html	7	3361	-1	3381	1	100	6025	-6.60888407367281		
988225775	20210602223000	20210602231500	1	wbal.com	https://www.wbal.com/article/517128/127/explainer-why-ransomware-is-so-dangerous-and-hard-to-stop	7	3361	-1	3381	1	100	6028	-6.60888407367281		
982948689	20210503064500	20210602231500	1	goskagit.com	https://www.goskagit.com/news/local_news/rep-larsen-given-tour-of-olmsted-park-location/article_f2cb2e0e-da39-5b0c-b626-b1794981a434.html	2	261	-1	351	1	50	1582	0.746268656716422		
988231047	20210602231500	20210602231500	1	washingtonexaminer.com	https://www.washingtonexaminer.com/news/former-ufc-fighter-resigns-city-council-after-denouncing-face-masks	10	2413	-1	2398	1	80	2482	-3.19634703196347		
988231048	20210602231500	20210602231500	1	washingtonexaminer.com	https://www.washingtonexaminer.com/news/former-ufc-fighter-resigns-city-council-after-denouncing-face-masks	10	2413	-1	2398	0	20	2482	-3.19634703196347		
983027419	20210503170000	20210602231500	1	bmj.com	https://www.bmj.com/content/373/bmj.n1303	5	2505	-1	2575	1	50	14443	-1.2686905301314		
988044001	20210602000000	20210602231500	1	hawaiipublicradio.org	https://www.hawaiipublicradio.org/national-international/2021-06-01/alpha-beta-instead-of-britain-south-africa-why-the-who-is-renaming-covid-variants	8	2528	2564	2553	1	100	3408	-5.52584670231729		
982958328	20210503081500	20210602231500	1	sbs.com.au	https://www.sbs.com.au/news/israel-s-opposition-leader-says-he-has-formed-coalition-to-unseat-benjamin-netanyahu	17	4155	4247	4218	1	100	4287	-0.5641748942172		
988191549	20210602181500	20210602231500	1	sbs.com.au	https://www.sbs.com.au/news/israel-s-opposition-leader-says-he-has-formed-coalition-to-unseat-benjamin-netanyahu	17	4155	4247	4237	1	100	4287	-0.5641748942172		
982951345	20210503064500	20210602231500	1	sbs.com.au	https://www.sbs.com.au/news/israel-s-opposition-leader-says-he-has-formed-coalition-to-unseat-benjamin-netanyahu	17	4247	4155	4218	1	100	4287	-0.5641748942172		
982913971	20210503000000	20210602231500	1	postandcourier.com	https://www.postandcourier.com/politics/sc-lawmakers-make-surprise-bid-to-buy-23-waterfront-acres-on-charleston-harbor-from-nuns/article_d7e5a8a4-c3c6-11eb-9355-531f439d6b79.html	2	891	-1	911	0	20	4058	1.92878338278931		
982915061	20210503000000	20210602231500	1	froggyweb.com	https://froggyweb.com/2021/06/02/funeral-in-north-minneapolis-for-6-year-old-shooting-victim/	2	164	-1	176	1	100	472	-8.51063829787231		
986884346	20210526000000	20210602231500	1	parkrecord.com	https://www.parkrecord.com/opinion/record-editorial-2021-graduates-persevered-through-high-school-and-a-pandemic/	1	-1	161	169	1	100	2464	1.20772946859903		
986887252	20210526000000	20210602231500	1	bbc.com	https://www.bbc.com/news/uk-57338465	16	-1	2914	2978	0	20	4857	-2.9040404040404		
988231049	20210602231500	20210602231500	1	nationalgeographic.com	https://www.nationalgeographic.com/history/article/survivors-of-the-tulsa-race-massacre-still-want-justice	11	-1	2401	2353	1	10	16255	-4.64856824098178		
988220553	20210602214500	20210602231500	1	bbc.com	https://www.bbc.com/news/uk-57338465	16	-1	2614	3021	1	30	4857	-2.9040404040404		
986905856	20210526020000	20210602231500	1	kvia.com	https://kvia.com/your-voice-your-vote/politics/2021/06/02/ap-fact-check-manchin-sinema-do-not-vote-with-gop-more/	4	-1	2084	2207	0	40	4113	-0.15128593040847		
988214944	20210602210000	20210602231500	1	kvia.com	https://kvia.com/your-voice-your-vote/politics/2021/06/02/ap-fact-check-manchin-sinema-do-not-vote-with-gop-more/	4	-1	2084	2187	0	40	4113	-0.15128593040847		
986922136	20210526043000	20210602231500	1	hawaiipublicradio.org	https://www.hawaiipublicradio.org/podcast/off-the-road-with-dave-lawrence	2	-1	177	162	0	40	1657	1.41342756183746		
988209119	20210602201500	20210602231500	1	ivpressonline.com	https://www.ivpressonline.com/news/world/europe-sees-progress-in-latest-rounds-of-iran-nuclear-talks/article_6735c133-c859-5d43-a50c-631ebf46d1dd.html	2	589	550	571	1	40	2264	-1.29533678756476		
988209120	20210602201500	20210602231500	1	ivpressonline.com	https://www.ivpressonline.com/news/world/europe-sees-progress-in-latest-rounds-of-iran-nuclear-talks/article_6735c133-c859-5d43-a50c-631ebf46d1dd.html	2	633	592	608	0	10	2264	-1.29533678756476		
986933529	20210526063000	20210602231500	1	freerepublic.com	https://freerepublic.com/focus/f-news/3964505/posts	16	3784	-1	3770	1	100	9319	-1.318391562294		
987006255	20210526143000	20210602231500	1	freerepublic.com	https://freerepublic.com/focus/f-news/3964505/posts	16	3809	3938	3889	0	40	9319	-1.318391562294		
988214945	20210602210000	20210602231500	1	timescolonist.com	https://www.timescolonist.com/trudeau-to-attend-g7-leaders-summit-in-the-united-kingdom-next-week-in-person-1.24326070	1	0	40	10	0	40	2668	0.92592592592593		
986964187	20210526101500	20210602231500	1	thehill.com	https://thehill.com/homenews/556587-sinema-defends-filibuster-sparking-progressive-fury	9	3451	-1	3470	0	40	6173	-3.30330330330331		
988181403	20210602171500	20210602231500	1	modernghana.com	https://www.modernghana.com/news/1085356/jailed-abuga-pele-rushed-to-hospital.html	7	1257	1296	1282	1	20	2063	-4.66472303206997		
986975590	20210526113000	20210602231500	1	washingtonexaminer.com	https://www.washingtonexaminer.com/opinion/columnists/facebooks-speech-suppression-argues-for-repeal-of-section-230-and-a-facebook-stock-price-of-zero	9	3136	3271	3181	1	30	7267	-3.58078602620088		
986918815	20210526040000	20210602231500	1	washingtonexaminer.com	https://www.washingtonexaminer.com/opinion/columnists/facebooks-speech-suppression-argues-for-repeal-of-section-230-and-a-facebook-stock-price-of-zero	9	3136	3271	3193	1	30	7267	-3.58078602620088		
986884346	20210526000000	20210602231500	1	parkrecord.com	https://www.parkrecord.com/opinion/record-editorial-2021-graduates-persevered-through-high-school-and-a-pandemic/	1	161	-1	169	1	100	2464	1.20772946859903		
986887252	20210526000000	20210602231500	1	bbc.com	https://www.bbc.com/news/uk-57338465	16	2914	-1	2978	0	20	4857	-2.9040404040404		
988187399	20210602174500	20210602231500	1	oskaloosa.com	https://www.oskaloosa.com/news/politics/uk-hits-vaccine-milestone-warns-of-deadly-misinformation/article_86fb9698-8a7c-5bbf-92e4-b32756d2816a.html	13	2904	2992	2973	0	40	4070	-2.63565891472868		
988187400	20210602174500	20210602231500	1	oskaloosa.com	https://www.oskaloosa.com/news/politics/uk-hits-vaccine-milestone-warns-of-deadly-misinformation/article_86fb9698-8a7c-5bbf-92e4-b32756d2816a.html	13	2904	2971	2951	1	60	4070	-2.63565891472868		
988181409	20210602171500	20210602231500	1	modernghana.com	https://www.modernghana.com/news/1085356/jailed-abuga-pele-rushed-to-hospital.html	7	1247	1312	1296	0	80	2063	-4.66472303206997		
988209124	20210602201500	20210602231500	1	ivpressonline.com	https://www.ivpressonline.com/news/world/europe-sees-progress-in-latest-rounds-of-iran-nuclear-talks/article_6735c133-c859-5d43-a50c-631ebf46d1dd.html	2	550	589	571	1	40	2264	-1.29533678756476		
988209125	20210602201500	20210602231500	1	ivpressonline.com	https://www.ivpressonline.com/news/world/europe-sees-progress-in-latest-rounds-of-iran-nuclear-talks/article_6735c133-c859-5d43-a50c-631ebf46d1dd.html	2	592	633	608	0	10	2264	-1.29533678756476		
986889095	20210526001500	20210602231500	1	washingtonexaminer.com	https://www.washingtonexaminer.com/opinion/columnists/facebooks-speech-suppression-argues-for-repeal-of-section-230-and-a-facebook-stock-price-of-zero	9	3120	3271	3181	1	30	7267	-3.58078602620088		
987030198	20210526164500	20210602231500	1	washingtonexaminer.com	https://www.washingtonexaminer.com/opinion/columnists/facebooks-speech-suppression-argues-for-repeal-of-section-230-and-a-facebook-stock-price-of-zero	9	3120	3271	3193	1	30	7267	-3.58078602620088		
986897182	20210526010000	20210602231500	1	kztv10.com	https://www.kztv10.com/news/national/coronavirus/scientists-say-more-research-needed-on-whether-covid-19-vaccine-booster-shots-necessary	4	835	889	882	1	50	1213	1.49253731343284		
986892236	20210526003000	20210602231500	1	leaderpost.com	https://leaderpost.com/pmn/business-pmn/biden-to-begin-vaccine-donations-abroad-as-variant-threat-looms	14	4683	4725	4707	1	80	5399	-1.12612612612612		
988209126	20210602201500	20210602231500	1	ivpressonline.com	https://www.ivpressonline.com/news/world/europe-sees-progress-in-latest-rounds-of-iran-nuclear-talks/article_6735c133-c859-5d43-a50c-631ebf46d1dd.html	2	550	453	523	1	30	2264	-1.29533678756476		
988209127	20210602201500	20210602231500	1	ivpressonline.com	https://www.ivpressonline.com/news/world/europe-sees-progress-in-latest-rounds-of-iran-nuclear-talks/article_6735c133-c859-5d43-a50c-631ebf46d1dd.html	2	608	364	577	0	10	2264	-1.29533678756476		
988209128	20210602201500	20210602231500	1	ivpressonline.com	https://www.ivpressonline.com/news/world/europe-sees-progress-in-latest-rounds-of-iran-nuclear-talks/article_6735c133-c859-5d43-a50c-631ebf46d1dd.html	2	592	348	561	0	10	2264	-1.29533678756476		
988181410	20210602171500	20210602231500	1	modernghana.com	https://www.modernghana.com/news/1085356/jailed-abuga-pele-rushed-to-hospital.html	7	1296	1257	1282	1	20	2063	-4.66472303206997		
988181411	20210602171500	20210602231500	1	modernghana.com	https://www.modernghana.com/news/1085356/jailed-abuga-pele-rushed-to-hospital.html	7	1312	1247	1296	0	80	2063	-4.66472303206997		
988231050	20210602231500	20210602231500	1	nationalgeographic.com	https://www.nationalgeographic.com/history/article/survivors-of-the-tulsa-race-massacre-still-want-justice	11	2401	-1	2353	1	10	16255	-4.64856824098178		
988231051	20210602231500	20210602231500	1	nationalgeographic.com	https://www.nationalgeographic.com/history/article/survivors-of-the-tulsa-race-massacre-still-want-justice	11	2424	2379	2353	0	60	16255	-4.64856824098178		
988073542	20210602040000	20210602231500	1	sfgate.com	https://www.sfgate.com/news/article/Donor-Concerns-over-Hannah-Jones-prompted-emails-16220637.php	13	3298	-1	3252	1	60	4270	-1.38888888888889		
988073542	20210602040000	20210602231500	1	chron.com	https://www.chron.com/news/article/Donor-Concerns-over-Hannah-Jones-prompted-emails-16220637.php	13	3298	-1	3252	1	60	4270	-1.38888888888889		
988073542	20210602040000	20210602231500	1	milfordmirror.com	https://www.milfordmirror.com/news/article/Donor-Concerns-over-Hannah-Jones-prompted-emails-16220637.php	13	3298	-1	3252	1	60	4270	-1.38888888888889		
988073542	20210602040000	20210602231500	1	trumbulltimes.com	https://www.trumbulltimes.com/news/article/Donor-Concerns-over-Hannah-Jones-prompted-emails-16220637.php	13	3298	-1	3252	1	60	4270	-1.38888888888889		
988073543	20210602040000	20210602231500	1	sfgate.com	https://www.sfgate.com/news/article/Donor-Concerns-over-Hannah-Jones-prompted-emails-16220637.php	13	3298	-1	3332	1	60	4270	-1.38888888888889		
988073543	20210602040000	20210602231500	1	chron.com	https://www.chron.com/news/article/Donor-Concerns-over-Hannah-Jones-prompted-emails-16220637.php	13	3298	-1	3332	1	60	4270	-1.38888888888889		
988073543	20210602040000	20210602231500	1	milfordmirror.com	https://www.milfordmirror.com/news/article/Donor-Concerns-over-Hannah-Jones-prompted-emails-16220637.php	13	3298	-1	3332	1	60	4270	-1.38888888888889		
988073543	20210602040000	20210602231500	1	trumbulltimes.com	https://www.trumbulltimes.com/news/article/Donor-Concerns-over-Hannah-Jones-prompted-emails-16220637.php	13	3298	-1	3332	1	60	4270	-1.38888888888889		
